22.291,11.752,1,0.634
26.691,11.769,1,0.503
0.172,11.824,1,0.622
12.130,11.838,1,0.721
10.524,11.881,2,0.584
4.753,11.943,1,0.464
16.758,11.949,1,0.778
7.674,11.974,1,0.590
21.007,11.984,1,0.590
24.154,12.041,1,0.543
18.168,12.057,1,0.709
13.953,12.087,1,0.745
1.973,12.110,2,0.792
28.655,12.120,2,0.541
12.393,12.202,1,0.753
18.595,12.213,1,0.702
6.587,12.222,1,0.323
22.824,12.242,1,0.755
9.545,12.276,1,0.597
26.048,12.284,1,0.539
19.999,12.346,1,0.711
15.771,12.352,1,0.620
3.832,12.402,2,0.832
30.460,12.452,2,0.839
24.673,12.488,1,0.434
14.264,12.499,1,0.749
8.440,12.503,1,0.045
0.989,12.511,1,0.498
20.386,12.516,1,0.781
27.741,12.546,1,0.757
11.386,12.578,1,0.629
17.613,12.631,1,0.666
5.646,12.670,1,0.569
10.166,12.706,0,0.024
2.834,12.798,1,0.718
16.130,12.808,1,0.685
26.545,12.809,1,0.805
22.164,12.822,2,0.875
29.586,12.855,1,0.522
13.256,12.871,1,0.647
11.965,12.907,1,0.607
19.431,12.936,1,0.579
7.478,12.990,2,0.770
4.734,13.075,1,0.629
23.992,13.092,2,0.853
18.006,13.127,1,0.476
1.842,13.138,1,0.579
28.408,13.146,1,0.846
13.797,13.168,1,0.522
15.108,13.172,1,0.718
21.212,13.261,1,0.532
9.353,13.301,2,0.613
25.824,13.336,2,0.896
6.483,13.374,1,0.682
19.815,13.410,1,0.562
3.652,13.422,1,0.570
15.645,13.452,1,0.720
30.235,13.463,0,0.125
16.986,13.478,1,0.583
23.017,13.513,1,0.477
0.871,13.552,2,0.887
11.170,13.612,2,0.780
27.605,13.616,2,0.688
21.661,13.652,0,0.092
8.358,13.696,1,0.389
5.456,13.702,1,0.331
17.495,13.722,1,0.805
24.850,13.781,1,0.746
18.794,13.811,1,0.488
2.679,13.843,2,0.834
29.355,13.853,2,0.663
13.050,13.923,2,0.669
23.482,13.956,1,0.826
7.304,13.981,1,0.244
19.333,14.019,1,0.624
20.693,14.031,1,0.521
10.207,14.049,1,0.458
26.677,14.059,1,0.547
4.512,14.130,2,0.924
16.514,14.151,1,0.607
9.082,14.181,0,0.000
1.660,14.188,1,0.631
14.928,14.221,1,0.934
25.357,14.248,1,0.883
21.122,14.287,0,0.000
12.053,14.289,1,0.692
22.438,14.296,1,0.456
28.493,14.350,1,0.582
6.338,14.413,2,0.857
18.358,14.430,1,0.419
10.867,14.513,1,0.357
3.531,14.521,1,0.768
16.815,14.534,1,0.834
27.217,14.557,0,0.048
22.892,14.577,1,0.741
13.905,14.583,1,0.524
0.697,14.605,1,0.470
30.322,14.605,1,0.536
24.330,14.627,1,0.574
8.211,14.705,2,0.832
12.688,14.705,1,0.871
20.211,14.723,1,0.408
5.337,14.816,1,0.702
29.056,14.846,1,0.760
24.745,14.859,1,0.550
15.772,14.882,1,0.674
2.567,14.911,1,0.173
14.538,14.953,1,0.868
9.969,14.968,2,0.359
21.904,14.976,1,0.364
20.433,15.101,1,0.388
7.182,15.115,1,0.591
26.547,15.152,1,0.669
17.677,15.153,1,0.507
4.318,15.159,0,0.000
16.384,15.216,1,0.859
23.765,15.267,1,0.594
1.544,15.271,2,0.813
11.811,15.294,2,0.564
22.301,15.359,1,0.275
9.090,15.401,1,0.582
6.147,15.427,1,0.617
28.368,15.436,1,0.896
18.232,15.505,1,0.864
19.437,15.519,1,0.451
25.592,15.579,1,0.624
3.377,15.588,2,0.938
13.714,15.617,2,0.719
0.532,15.624,1,0.621
30.142,15.651,2,0.823
8.026,15.674,1,0.293
24.136,15.683,1,0.564
10.839,15.687,1,0.585
21.323,15.760,1,0.484
20.006,15.790,0,0.000
5.166,15.866,2,0.862
27.399,15.866,1,0.549
15.604,15.930,2,0.870
9.783,15.940,0,0.000
2.385,15.951,1,0.644
26.020,15.967,1,0.828
12.720,16.011,1,0.733
23.106,16.013,1,0.503
21.810,16.043,0,0.000
29.199,16.114,1,0.711
7.016,16.133,2,0.806
19.101,16.159,1,0.869
17.506,16.207,2,0.625
11.576,16.215,0,0.000
27.877,16.287,1,0.915
4.181,16.301,1,0.481
14.594,16.314,1,0.704
1.420,16.335,1,0.612
23.656,16.337,1,0.747
25.008,16.350,1,0.649
20.866,16.406,1,0.460
8.872,16.406,2,0.855
13.368,16.456,1,0.643
6.012,16.553,1,0.655
3.213,16.568,0,0.139
16.468,16.597,1,0.573
29.720,16.601,1,0.913
25.458,16.641,1,0.283
26.871,16.666,1,0.727
0.385,16.702,2,0.855
15.240,16.708,1,0.878
10.689,16.716,2,0.775
21.070,16.791,1,0.581
