id,x_px,y_px,peak,integrated,background,response,fit_residual_rms,localization_uncertainty_px,sigma_major,sigma_minor,angle_deg,intensity_class
0,327.1806388348474,3.402640129603682,0.7392132035127335,11.96412822845944,0.12581367676909078,0.39560640863638297,0.010250085954838423,0.035005021325249804,1.7113386337931566,1.3734515452833311,-149.6573208952702,1
1,62.644823796124605,3.8810210036187844,0.5205864329371772,9.45740883320501,0.15484939688761346,0.28106925285828954,0.005256852088324795,0.034070591999298384,2.0753975290854902,1.4603268334899522,-146.68583592785888,0
2,510.78034676543996,3.8862624379241995,0.8752651451854723,14.451132731387508,0.12581367676909078,0.46279943733196305,0.009813008293083916,0.02388013802956579,1.731446171845148,1.423056416696446,65.68799227225936,1
3,381.5604991567604,3.957761161687843,0.7113938860708895,11.829250367466928,0.10644875294556824,0.3626762436585592,0.00936866537676096,0.03212656855599053,1.789956638839541,1.5052448532999088,103.19841716811679,1
4,196.6246808092726,5.332873683587078,0.6707082366556898,11.296679965469774,0.11613121485732951,0.340001183412858,0.011664922838492445,0.045810081270829105,1.9923917324876979,1.4401158653507875,50.22262572963477,1
5,10.770417566549439,6.179847922386685,0.6725679994944985,12.276731760808195,0.16775156902545438,0.32932665200470856,0.00971567254903194,0.04075578019308986,2.3152845031270965,1.428997229944223,-150.17368746525239,1
6,279.9698407119351,6.323102326784792,0.8280496861266089,14.819112946501482,0.20322670959613634,0.44608802467921416,0.0161287869966586,0.07210446791906962,2.4688459683019124,1.3013993936133865,-153.46771585836953,1
7,462.4830087551622,6.352241039348226,0.8843210865712543,19.373463054991717,0.16775156902545438,0.5603908460179423,0.011321025146572752,0.035136169378526164,1.9829233722047062,1.5611970454207391,51.813464311471165,2
8,172.799817125282,7.119054605232811,0.7621369590420106,13.058024777770001,0.12258230092624997,0.41456758744571665,0.010015539897474527,0.029767620880797367,1.8731596731999893,1.3868394402136595,55.37489065052266,1
9,120.50653992584634,8.004070733785825,0.7414565968366021,13.19037119992534,0.0935465808077273,0.37039537167059555,0.01091255992762506,0.0375690134679615,2.3099524224982075,1.4076230352801242,-140.83532924600803,1
10,360.63356948835843,8.829192016734238,0.6365112519158695,12.66501014908658,0.10321737710272742,0.3644799710528545,0.008307393616257031,0.03465674560073907,2.0274502639292655,1.4477206027618,-141.82263551474918,1
11,544.0218909842556,9.21377371788798,0.9088877777876118,15.835059844613983,0.13871584890693173,0.47902376849193196,0.009704170757794532,0.02339759638182311,1.6974585330622811,1.5669608463042504,48.81552198986556,1
12,414.28692468658187,9.443633594075894,0.7314379980314402,11.31042206201442,0.11611954924056835,0.3827107737765759,0.012979997533549887,0.047805123536166776,1.763715204325893,1.4029087019443258,-139.15800014088418,1
13,229.74535631833388,9.673579376192992,0.71608652733452,11.851753342199203,0.11289983901448869,0.3802103022902649,0.009833703784645122,0.033191381611149026,1.7681120901656229,1.4393136512294897,54.591423262822744,1
14,310.3427155151812,10.75346869198808,0.827331102788819,18.45115606262103,0.1580691071136931,0.4940791773738607,0.0179454654014381,0.08422130984634407,2.430486634075193,1.3285040657943168,-148.2393330488393,2
15,494.46559485991634,11.288490061838745,0.8749292449355522,18.50333636639369,0.19354424768437506,0.5752201215808327,0.00956348388257526,0.03361089420359451,1.9783662056093174,1.5318742212651197,-159.6233907298311,2
16,44.0614250123363,11.612976784770936,0.7547846566348406,12.1835351485033,0.15161802104477265,0.3872918555652656,0.012600310970244593,0.04480092927872636,2.21165642017715,1.3231975282175215,-147.38225738001833,1
17,206.5161744877078,13.20911019616949,0.42812136333306694,7.657730804227619,0.08387578451272719,0.20490799438743168,0.0048571789775544655,0.03237727450203114,1.9269105512025935,1.4344325792710901,-137.44254765655617,0
18,393.12910563977925,13.709073225342062,0.6133900950767248,10.181050372133175,0.0903152049648865,0.3211251213986566,0.007947383203559373,0.028799225211903215,1.7307714385684299,1.509878033587417,46.20240135737437,0
19,154.5253292185647,13.712854849860483,0.7230368458078626,13.25825342385852,0.11935092508340917,0.3691164323624403,0.014400948777063776,0.05482363768110519,2.4632405476895203,1.3919492869544061,-136.75114438016593,1
20,126.2134263456103,14.000375382522634,0.8465771874672622,12.59355824642449,0.16773990340869321,0.45875376626160225,0.010330195480295672,0.02839483738980997,1.9187297924827043,1.3562845411905722,53.31900360302157,1
21,262.9102617134591,14.373958283600528,0.8018787096149588,11.506684398404145,0.11289983901448869,0.39967127411678993,0.013172385482501605,0.039214149127674625,1.7930646144750892,1.314501914252516,48.54057395359417,1
22,446.21981656027043,15.620720420367338,0.7454306141946264,11.835596462984999,0.0935465808077273,0.3939066479630345,0.011764769893870177,0.036437814885898784,1.6084158096651502,1.477815066142086,62.4090618038788,1
23,527.2599168305549,15.841183623276708,1.0,23.945124938755512,0.2354821399407387,0.6865394368293816,0.008245483942218506,0.02279316094549448,2.083334070413177,1.522540629450181,161.61107505034906,2
24,77.96065653856897,16.292107297830615,0.7542523715490468,13.283474487296141,0.13871584890693173,0.3985995452248199,0.01077708344575466,0.03575682575347329,2.3208823068106152,1.3845303743155342,-143.6207278906814,1
25,343.6681572181757,16.455058864747574,0.6929434149689351,20.03243041459602,0.1258020111523296,0.470098056286645,0.01668683026934206,0.1118299603647399,2.5739035435270274,1.3165910829130398,-148.05864970522535,2
26,238.45170232056105,17.950176212478745,0.6447421663373126,10.838361214157393,0.14516693497585217,0.3461991769941662,0.009920962714334824,0.04509096452289594,2.0280158482373754,1.2802839546457108,-139.76331374661063,1
27,426.07593311158706,19.423284514514194,0.875045478798964,14.277933319334592,0.10966846317164788,0.47411676011177795,0.014025422215491799,0.03678826952675855,1.651522645409389,1.4833798678760037,179.0232974050903,1
28,160.13112494977594,19.674386751088033,0.7959265550133063,14.22863442290194,0.12581367676909078,0.4243389596308712,0.011120263366509526,0.035355252707875,2.1205343457614694,1.3812475998703728,48.03787049676174,1
29,295.9570869828637,19.744897962912876,0.7642751725450921,10.296959940272043,0.11289983901448869,0.37460686693406064,0.010200000697091332,0.029859889956817945,1.6548628549821758,1.3510537250955525,-147.0390179386894,0
30,478.2742956780144,20.082269030536473,0.7892476068957125,11.809792118709316,0.0935465808077273,0.39917130385196364,0.012211625982694168,0.034403367871816116,1.6480868351413176,1.4963933570380732,78.06346749008763,1
31,108.31795469073906,21.030942741673275,0.8010379046707025,11.458062107743636,0.12258230092624997,0.40460182568873315,0.011193439986198428,0.03236729267955226,1.6104452327470202,1.4962502793090005,61.427923362185574,1
32,32.25046080347893,22.017320049958958,0.7146527793887738,11.419262266396023,0.10968012878840905,0.35419956728352675,0.009669526305417266,0.030836308091052936,1.845933257260488,1.4066163201150208,-137.28726437493947,1
33,377.4003171716987,22.236012971815878,0.8594082099958006,19.780756398590796,0.21289750589113646,0.5978803417255427,0.014369369334921528,0.07223813282626955,2.2475825773865004,1.307128524321945,55.98457713947708,2
34,272.21865706256415,23.390047270331696,0.7224810486812501,12.607008702550104,0.11611954924056835,0.3901464670406786,0.009085712594549695,0.031672559307818586,1.8832200793023526,1.4010302739292968,-144.99668912528475,1
35,511.1000648888114,23.675618525889913,0.8249508863696438,12.51017241781573,0.09676629103380696,0.420402742310509,0.013533408437094451,0.03619367085507891,1.6916265377892832,1.3961643600171159,-138.54388509686555,1
36,220.18484779919865,23.957152219302703,0.825121524095163,13.748489302629428,0.10644875294556824,0.4244085387454217,0.011436555015841912,0.03035269055525753,1.984333751916482,1.3755804524385684,-136.04461122284164,1
37,193.65049977024648,24.477636195574934,0.797899705222374,14.941835234828865,0.12258230092624997,0.4237652946864659,0.010871712261783913,0.040053639781429694,2.3717283695185376,1.328261868417234,51.56390125875261,1
38,458.87678369974674,24.91052061620977,0.7716972266545505,14.006322764284548,0.10322904271948857,0.4293754711185318,0.009033355833389347,0.025284118423093808,1.8435412876652415,1.5109751921934615,110.28576508203462,1
39,328.6632369326551,25.06227934459913,0.7964660720884534,11.513007162688691,0.11289983901448869,0.41372736754842054,0.01237148475596977,0.035582333029537005,1.718584321147776,1.305898260837218,-140.50825031335006,1
40,7.530605254360152,25.26695989494846,0.5631953347515262,9.75471874197989,0.19032453745829542,0.2905098994513212,0.006959736813947068,0.06194639640336771,2.308723103048153,1.314999241863763,57.05352037801787,0
41,408.1451041176041,26.08854182216265,0.9074885775094523,20.186929842980803,0.14838664520193182,0.5395613095729741,0.020547274507497708,0.06663548322711622,2.529339363883011,1.3090682017326754,46.024461897562404,2
42,117.07694625158014,26.312321574174025,0.7082180941802351,11.59640465691421,0.13871584890693173,0.38101776468935966,0.009991319993954414,0.035939752014032995,1.9852970143947593,1.270010861539473,51.21351378578385,1
43,142.15639156889338,26.94544033150839,0.8943102299035798,12.509554140127388,0.10968012878840905,0.4378085240301139,0.012049357555705227,0.02891444113009798,1.6254090393827718,1.482868137832855,-145.31319765938116,1
44,65.64037750918217,27.567436656799043,0.7155672449239286,11.741723244907957,0.09677795665056811,0.3719134818361154,0.01229015790242347,0.044163181011111934,1.791620119890899,1.3414595500552617,-141.8180545056302,1
45,543.5629330566842,28.07985926333366,0.851502245352224,13.012482209934438,0.12581367676909078,0.4216813255832157,0.012677888069032958,0.03570949969610305,1.7018270248652116,1.4303227494678004,53.22468494777577,1
46,306.03346434932126,29.00710289800917,0.8101163202373496,14.300226312965167,0.11289983901448869,0.4507653855370415,0.008927238430599244,0.023253779500031758,1.8920033455263443,1.3854956085194712,-142.95502267925917,1
47,226.88595471701868,29.011957382875803,0.6705718701679648,12.33832621730711,0.14516693497585217,0.3785083800613208,0.008132574440355934,0.02824034154004162,2.089306171342525,1.3947873055561364,45.26149098188349,1
48,360.0395415378311,29.813460773696672,0.7967587986293266,11.800447959683627,0.0903152049648865,0.40484224415151265,0.011182725872935284,0.02916326974849039,1.717857602591796,1.3922504690465858,-158.44656036272028,1
49,491.31309249430007,30.261456988003232,0.9251789866112574,16.103567345605562,0.07741303282704556,0.5152179063472179,0.014416965636191182,0.03370278024616147,1.5810831898086424,1.5317963378823956,161.08867153102216,1
50,254.49544530148336,30.36950217334126,0.7870613730500955,16.548423975175567,0.09999766687664777,0.44041195828920177,0.010146929742923808,0.0360970566787138,2.103077243478943,1.4402332120753196,-144.07871922780126,2
51,40.495810897201686,30.716787159152073,0.5899657523131179,11.04149459881944,0.15161802104477262,0.33399564352437766,0.007284191739887877,0.04200234711983365,2.122603915957072,1.346458010332634,-135.31567138191605,1
52,175.8071674648545,31.80810160622599,0.7800916752820195,11.936165745082944,0.11611954924056835,0.4051619357475099,0.010620273692463496,0.02952592053127396,1.7300612276864504,1.4105751058678728,-146.3403546118755,1
53,441.34471920304986,32.10227696799832,1.0,18.861377476027158,0.0935465808077273,0.6139937674378575,0.013605907637718299,0.027400028760560288,1.686182012236909,1.4627950799160343,-140.85614021996744,2
54,150.94469507354148,32.4221529252231,0.7817679661315009,13.27731504164625,0.1354844730640909,0.42854271440553915,0.010802061706366429,0.03462404172621681,1.839988221126082,1.3761153349514816,52.55783623695578,1
55,99.21029735287333,33.11231923469846,0.7852683605906632,12.883530482256596,0.08387578451272719,0.4058026297050672,0.010671154332947656,0.028022807643380727,1.657914696389242,1.475610341885233,-145.3447874604299,1
56,339.328240521214,34.823984932684944,0.7389324330582525,14.161148829938638,0.10968012878840905,0.4252167644237195,0.011314236496731833,0.035990889980751506,1.9535898687766908,1.4124767349599086,-136.32010646445514,1
57,523.0879187341422,35.20778862800986,0.924989976703653,16.181120365833742,0.0903152049648865,0.5084123641174298,0.012368317791618327,0.02729226529361382,1.6871446911203878,1.5351826436732803,176.21149965782487,1
58,73.9950191079712,35.25875759579225,0.7155510303820287,12.01864165558433,0.14194722474977253,0.39282675947175755,0.009455924642958857,0.03441158363863445,1.980939041506794,1.302114663074309,-146.74638626839996,1
59,288.2731152352383,36.01948555718564,0.7933056139486221,16.716362194069198,0.11935092508340917,0.4364530029795532,0.014128769153131595,0.05000697439907103,2.4154133058807594,1.3483924948808421,-143.7213836762105,2
